study,study_id,cohort,measure,units,timepoint,timepoint_median,timepoint_range,timepoint_iqr,timepoint_sd,n_timepoints,inj_med,inj_iqr,inj_range,noninj_med,noninj_iqr,noninj_range,lsi_med,lsi_iqr,lsi_range,notes,graft_group,es_id,timepoint_mean,acl_n,female,inj_mean,inj_sd,noninj_mean,noninj_sd,lsi_mean,lsi_sd,group,graft,group_indep,group_indep_notes,timepoint_combo,combination_notes,ri,yi,vi,sei,zi,pval,ci.lb,ci.ub
Heijne 2015,#555,Heijne 2007,quad isk ecc 230,lsi,1,61.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2507,61.5,34,20,NA,NA,NA,NA,0.98,0.23,HS,HS,1,NA,1,NA,0.85,-0.020202707,0.001620036,0.040249668,-0.501934757,0.615713415,-0.099090607,0.058685192
Heijne 2015,#555,Heijne 2007,hs isk con 230,lsi,1,61.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2508,61.5,34,20,NA,NA,NA,NA,0.94,0.17,HS,HS,1,NA,1,NA,0.85,-0.061875404,9.62E-04,0.031015702,-1.994970308,0.046046118,-0.122665062,-0.001085746
Heijne 2015,#555,Heijne 2007,hs isk ecc 230,lsi,1,61.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2509,61.5,34,20,NA,NA,NA,NA,0.96,0.17,HS,HS,1,NA,1,NA,0.85,-0.040821995,9.22E-04,0.030369541,-1.344175546,0.178891627,-0.100345201,0.018701212
Heijne 2015,#555,Heijne 2007,single hop,lsi,1,61.5,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2510,61.5,21,20,NA,NA,NA,NA,0.94,0.32,HS,HS,1,NA,1,NA,0.85,-0.061875404,0.00551855,0.074286941,-0.832924369,0.404887385,-0.207475133,0.083724326
Oiestad 2013,#5116,Aune 2001; Risberg 1999a; Risberg 1999b,quad isk con 60,PT % BW,1,NA,NA,NA,14.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2527,147.6,181,76,183.73,49.03,NA,NA,0.9021,0.1816,Combined,BPTB,1,NA,1,NA,0.85,-0.1030299,2.24E-04,0.01496311,-6.885593908,5.75E-12,-0.132357057,-0.073702743
Oiestad 2013,#5116,Aune 2001; Risberg 1999a; Risberg 1999b,triple hop,lsi,1,NA,NA,NA,14.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2528,147.6,181,76,NA,NA,NA,NA,0.9747,0.125,Combined,BPTB,1,NA,1,NA,0.85,-0.025625548,9.09E-05,0.009532345,-2.688273159,0.007182262,-0.044308601,-0.006942494
Oiestad 2013,#5116,Aune 2001; Risberg 1999a; Risberg 1999b,stair hop,lsi,1,NA,NA,NA,14.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2529,147.6,181,76,NA,NA,NA,NA,1.028,0.1913,Combined,BPTB,1,NA,1,NA,0.85,0.027615167,1.91E-04,0.013831923,1.996480655,0.045881629,5.05E-04,0.054725238
Barenius 2010,#3490,Eriksson 2001,single hop,lsi,1,NA,NA,NA,11.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2530,100.8,73,40,NA,NA,NA,NA,0.967,0.11,BPTB,BPTB,1,NA,1,NA,0.85,-0.033556784,1.77E-04,0.013313884,-2.520435252,0.01172098,-0.059651517,-0.00746205
Barenius 2010,#3490,Eriksson 2001,single hop,lsi,1,NA,NA,NA,11.76,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2531,100.8,67,24,NA,NA,NA,NA,0.964,0.092,ST,HS - ST,1,NA,1,NA,0.85,-0.036663984,1.36E-04,0.011659325,-3.144606205,0.001663105,-0.059515841,-0.013812128
Girdwood 2023,NA,Culvenor 2016,hip er hhd 0 prone,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2536,12,111,43,0.75,0.16,0.8,0.18,NA,NA,ACLR,HS,1,NA,1,NA,0.85,-0.064538521,1.31E-04,0.011443599,-5.639704927,1.70E-08,-0.086967563,-0.042109479
Girdwood 2023,NA,Culvenor 2016,hip ir hhd 0 prone,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2537,12,111,43,0.68,0.15,0.7,0.15,NA,NA,ACLR,HS,1,NA,1,NA,0.85,-0.028987537,1.28E-04,0.011318642,-2.561043695,0.010435823,-0.051171668,-0.006803406
Heijne 2010,#553,Heijne 2007,single hop,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2538,7,22,12,NA,NA,NA,NA,0.85,0.14,BPTB,BPTB,1,NA,1,NA,0.85,-0.162518929,0.001233092,0.035115412,-4.628136757,3.69E-06,-0.231343873,-0.093693986
Heijne 2010,#553,Heijne 2007,single hop,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2539,9,23,12,NA,NA,NA,NA,0.91,0.11,BPTB,BPTB,1,NA,1,NA,0.85,-0.094310679,6.35E-04,0.025205039,-3.741739072,1.83E-04,-0.143711648,-0.044909711
Heijne 2010,#553,Heijne 2007,single hop,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2540,12,29,12,NA,NA,NA,NA,0.91,0.09,BPTB,BPTB,1,NA,1,NA,0.85,-0.094310679,3.37E-04,0.018365473,-5.13521647,2.82E-07,-0.130306345,-0.058315014
Heijne 2010,#553,Heijne 2007,single hop,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,quad,2541,24,28,12,NA,NA,NA,NA,0.94,0.07,BPTB,BPTB,1,NA,1,NA,0.85,-0.061875404,1.98E-04,0.014073145,-4.396700419,1.10E-05,-0.089458262,-0.034292546
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2542,3,34,12,NA,NA,NA,NA,0.5703,0.1099,BPTB,BPTB,1,NA,1,NA,0.85,-0.561592741,0.001092219,0.033048737,-16.99286562,9.27E-65,-0.626367074,-0.496818407
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2543,5,34,12,NA,NA,NA,NA,0.6517,0.1227,BPTB,BPTB,1,NA,1,NA,0.85,-0.428170946,0.001042593,0.032289207,-13.26049728,3.92E-40,-0.491456629,-0.364885262
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2544,7,34,12,NA,NA,NA,NA,0.7628,0.1194,BPTB,BPTB,1,NA,1,NA,0.85,-0.270759405,7.21E-04,0.02684443,-10.08624162,6.36E-24,-0.323373521,-0.21814529
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2545,9,34,12,NA,NA,NA,NA,0.8166,0.1268,BPTB,BPTB,1,NA,1,NA,0.85,-0.2026059,7.09E-04,0.026629954,-7.608195591,2.78E-14,-0.254799651,-0.150412149
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2546,12,34,12,NA,NA,NA,NA,0.8522,0.1126,BPTB,BPTB,1,NA,1,NA,0.85,-0.159934038,5.13E-04,0.022659869,-7.058030001,1.69E-12,-0.204346566,-0.11552151
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2547,24,34,12,NA,NA,NA,NA,0.9417,0.1126,BPTB,BPTB,1,NA,1,NA,0.85,-0.060068526,4.21E-04,0.020506255,-2.929278182,0.003397502,-0.100260048,-0.019877004
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2548,3,34,12,NA,NA,NA,NA,0.8335,0.0799,BPTB,BPTB,1,NA,1,NA,0.85,-0.182121577,2.70E-04,0.016439996,-11.07795726,1.60E-28,-0.214343378,-0.149899776
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2549,5,34,12,NA,NA,NA,NA,0.9173,0.0879,BPTB,BPTB,1,NA,1,NA,0.85,-0.086320706,2.70E-04,0.016433801,-5.252631853,1.50E-07,-0.118530365,-0.054111048
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2550,7,34,12,NA,NA,NA,NA,0.9423,0.0884,BPTB,BPTB,1,NA,1,NA,0.85,-0.059431584,2.59E-04,0.016088799,-3.693972759,2.21E-04,-0.09096505,-0.027898118
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2551,9,34,12,NA,NA,NA,NA,0.9467,0.0915,BPTB,BPTB,1,NA,1,NA,0.85,-0.054773026,2.75E-04,0.0165756,-3.30443699,0.000951674,-0.087260605,-0.022285447
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2552,12,34,12,NA,NA,NA,NA,0.9561,0.0835,BPTB,BPTB,1,NA,1,NA,0.85,-0.044892769,2.24E-04,0.014977651,-2.997317117,0.002723672,-0.074248425,-0.015537113
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2553,24,34,12,NA,NA,NA,NA,0.9883,0.0835,BPTB,BPTB,1,NA,1,NA,0.85,-0.011768984,2.10E-04,0.014489661,-0.812233198,0.416657834,-0.040168197,0.01663023
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2554,5,34,12,NA,NA,NA,NA,0.7,0.1059,BPTB,BPTB,1,NA,1,NA,0.85,-0.356674944,6.73E-04,0.025945286,-13.74719649,5.29E-43,-0.40752677,-0.305823118
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2555,7,34,12,NA,NA,NA,NA,0.7761,0.1015,BPTB,BPTB,1,NA,1,NA,0.85,-0.253473901,5.03E-04,0.022428948,-11.30119448,1.29E-29,-0.297433831,-0.209513971
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2556,9,34,12,NA,NA,NA,NA,0.821,0.1044,BPTB,BPTB,1,NA,1,NA,0.85,-0.19723217,4.76E-04,0.021808103,-9.04398574,1.51E-19,-0.239975265,-0.154489074
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2557,12,34,12,NA,NA,NA,NA,0.8571,0.0956,BPTB,BPTB,1,NA,1,NA,0.85,-0.154200681,3.66E-04,0.019128765,-8.061193634,7.56E-16,-0.191692372,-0.11670899
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2558,24,34,12,NA,NA,NA,NA,0.919,0.0946,BPTB,BPTB,1,NA,1,NA,0.85,-0.084469157,3.12E-04,0.017653717,-4.784780192,1.71E-06,-0.119069807,-0.049868507
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2559,5,34,12,NA,NA,NA,NA,1.0224,0.1085,BPTB,BPTB,1,NA,1,NA,0.85,0.022152805,3.31E-04,0.018199918,1.217192531,0.223530971,-0.01351838,0.057823989
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2560,7,34,12,NA,NA,NA,NA,0.975,0.1078,BPTB,BPTB,1,NA,1,NA,0.85,-0.025317808,3.60E-04,0.018961587,-1.335215653,0.181805775,-0.062481836,0.01184622
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2561,9,34,12,NA,NA,NA,NA,1.008,0.1125,BPTB,BPTB,1,NA,1,NA,0.85,0.00796817,0.000366357,0.019140467,0.416299645,0.677190753,-0.029546456,0.045482796
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2562,12,34,12,NA,NA,NA,NA,1.0069,0.1011,BPTB,BPTB,1,NA,1,NA,0.85,0.006876304,2.97E-04,0.017219691,0.39932795,0.689651575,-0.02687367,0.040626278
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,quad,2563,24,34,12,NA,NA,NA,NA,1.0452,0.1025,BPTB,BPTB,1,NA,1,NA,0.85,0.044208255,2.83E-04,0.016818413,2.628562837,0.008574651,0.011244771,0.077171738
Heijne 2010,#553,Heijne 2007,single hop,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2564,7,16,20,NA,NA,NA,NA,0.91,0.1,HS,HS,1,NA,1,NA,0.85,-0.094310679,7.55E-04,0.027472527,-3.432908733,5.97E-04,-0.148155844,-0.040465515
Heijne 2010,#553,Heijne 2007,single hop,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2565,9,25,20,NA,NA,NA,NA,0.88,0.14,HS,HS,1,NA,1,NA,0.85,-0.127833372,0.001012397,0.031818182,-4.017620247,5.88E-05,-0.190195862,-0.065470881
Heijne 2010,#553,Heijne 2007,single hop,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2566,12,29,20,NA,NA,NA,NA,0.94,0.08,HS,HS,1,NA,1,NA,0.85,-0.061875404,2.50E-04,0.015803859,-3.915208647,9.03E-05,-0.092850397,-0.03090041
Heijne 2010,#553,Heijne 2007,single hop,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2567,24,25,20,NA,NA,NA,NA,0.99,0.07,HS,HS,1,NA,1,NA,0.85,-0.010050336,2.00E-04,0.014141414,-0.710702321,0.477268721,-0.037766998,0.017666327
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2568,3,34,20,NA,NA,NA,NA,0.7166,0.1126,HS,HS,1,NA,1,NA,0.85,-0.333237474,0.00072618,0.026947726,-12.36607015,3.99E-35,-0.386054047,-0.280420901
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2569,5,34,20,NA,NA,NA,NA,0.8007,0.1187,HS,HS,1,NA,1,NA,0.85,-0.222268934,6.46E-04,0.025423857,-8.742534092,2.28E-18,-0.272098777,-0.17243909
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2570,7,34,20,NA,NA,NA,NA,0.8134,0.1288,HS,HS,1,NA,1,NA,0.85,-0.206532286,7.37E-04,0.027156402,-7.605288873,2.84E-14,-0.259757856,-0.153306715
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2571,9,34,20,NA,NA,NA,NA,0.8746,0.118,HS,HS,1,NA,1,NA,0.85,-0.13398864,5.35E-04,0.023138387,-5.790751165,7.01E-09,-0.179339045,-0.088638235
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2572,12,34,20,NA,NA,NA,NA,0.9108,0.1133,HS,HS,1,NA,1,NA,0.85,-0.093431945,4.55E-04,0.021333761,-4.379534576,1.19E-05,-0.135245348,-0.051618541
Heijne 2010,#553,Heijne 2007,quad isk con 90,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2573,24,34,20,NA,NA,NA,NA,0.9167,0.1187,HS,HS,1,NA,1,NA,0.85,-0.086975014,4.93E-04,0.0222067,-3.916611352,8.98E-05,-0.130499347,-0.043450681
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,1,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2574,3,34,20,NA,NA,NA,NA,0.6858,0.0821,HS,HS,1,NA,1,NA,0.85,-0.377169239,4.22E-04,0.020530816,-18.37088369,2.25E-75,-0.4174089,-0.336929578
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2575,5,34,20,NA,NA,NA,NA,0.736,0.0888,HS,HS,1,NA,1,NA,0.85,-0.30652516,4.28E-04,0.020691677,-14.81393502,1.19E-49,-0.347080102,-0.265970218
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2576,7,34,20,NA,NA,NA,NA,0.7915,0.0915,HS,HS,1,NA,1,NA,0.85,-0.2338254,3.93E-04,0.0198258,-11.79399581,4.19E-32,-0.272683253,-0.194967546
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2577,9,34,20,NA,NA,NA,NA,0.835,0.0853,HS,HS,1,NA,1,NA,0.85,-0.180323554,3.07E-04,0.017519556,-10.29270111,7.60E-25,-0.214661253,-0.145985855
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2578,12,34,20,NA,NA,NA,NA,0.8591,0.083,HS,HS,1,NA,1,NA,0.85,-0.151869949,2.75E-04,0.016568947,-9.165938379,4.91E-20,-0.184344489,-0.11939541
Heijne 2010,#553,Heijne 2007,hs isk con 90,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2579,24,34,20,NA,NA,NA,NA,0.877,0.0862,HS,HS,1,NA,1,NA,0.85,-0.131248287,2.84E-04,0.016856531,-7.786197734,6.91E-15,-0.164286481,-0.098210092
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2580,5,34,20,NA,NA,NA,NA,0.7961,0.1024,HS,HS,1,NA,1,NA,0.85,-0.228030473,4.87E-04,0.022059358,-10.33713085,4.79E-25,-0.271266021,-0.184794925
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2581,7,34,20,NA,NA,NA,NA,0.8351,0.1073,HS,HS,1,NA,1,NA,0.85,-0.180203801,4.86E-04,0.022035443,-8.177906993,2.89E-16,-0.223392475,-0.137015127
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2582,9,34,20,NA,NA,NA,NA,0.858,0.1073,HS,HS,1,NA,1,NA,0.85,-0.153151179,4.60E-04,0.021447317,-7.140808234,9.28E-13,-0.195187149,-0.11111521
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2583,12,34,20,NA,NA,NA,NA,0.9176,0.0951,HS,HS,1,NA,1,NA,0.85,-0.085993713,3.16E-04,0.017774101,-4.838146876,1.31E-06,-0.120830312,-0.051157115
Heijne 2010,#553,Heijne 2007,quad isk con 230,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2584,24,34,20,NA,NA,NA,NA,0.9434,0.0995,HS,HS,1,NA,1,NA,0.85,-0.058264908,3.27E-04,0.018087883,-3.221212055,0.001276497,-0.093716508,-0.022813308
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,2,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2585,5,34,20,NA,NA,NA,NA,0.7859,0.1112,HS,HS,1,NA,1,NA,0.85,-0.240925721,5.89E-04,0.024265991,-9.928534005,3.13E-23,-0.28848619,-0.193365252
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,3,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2586,7,34,20,NA,NA,NA,NA,0.8659,0.1139,HS,HS,1,NA,1,NA,0.85,-0.143985851,5.09E-04,0.022558828,-6.382683217,1.74E-10,-0.18820034,-0.099771361
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,4,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2587,9,34,20,NA,NA,NA,NA,0.8895,0.1058,HS,HS,1,NA,1,NA,0.85,-0.117095772,4.16E-04,0.020398595,-5.740384155,9.45E-09,-0.157076284,-0.07711526
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,5,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2588,12,34,20,NA,NA,NA,NA,0.9004,0.1018,HS,HS,1,NA,1,NA,0.85,-0.10491617,3.76E-04,0.019389778,-5.410901085,6.27E-08,-0.142919436,-0.066912904
Heijne 2010,#553,Heijne 2007,hs isk con 230,lsi,6,NA,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,data extracted graphically,hs,2589,24,34,20,NA,NA,NA,NA,0.8865,0.1085,HS,HS,1,NA,1,NA,0.85,-0.120474153,4.41E-04,0.020989957,-5.739609472,9.49E-09,-0.161613712,-0.079334595
Tengman 2014b,#7769,Tengman 2014a,quad isk con 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2590,286.8,33,12,1.832,0.385,2.086,0.352,0.88273,0.1111,ACLR,mixed,1,NA,1,NA,0.85,-0.12984009,3.74E-04,0.019347931,-6.710799578,1.94E-11,-0.167761339,-0.091918841
Tengman 2014b,#7769,Tengman 2014a,hs isk con 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2591,286.8,33,12,1.146,0.287,1.122,0.237,1.02818,0.17268,ACLR,mixed,1,NA,1,NA,0.85,0.021164811,5.27E-04,0.022967059,0.921528994,0.356774311,-0.023849798,0.066179421
Tengman 2014b,#7769,Tengman 2014a,quad isk ecc 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2592,280,33,12,2.569,0.659,2.974,0.664,0.87091,0.18017,ACLR,mixed,1,NA,1,NA,0.85,-0.14639113,5.54E-04,0.023540756,-6.218624839,5.02E-10,-0.192530164,-0.100252096
Tengman 2014b,#7769,Tengman 2014a,hs isk ecc 90,nm/kg,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2593,280,33,12,1.413,0.464,1.46,0.377,0.96182,0.17957,ACLR,mixed,1,NA,1,NA,0.85,-0.032721332,9.20E-04,0.030331802,-1.078779707,0.280685943,-0.092170571,0.026727907
Arhos 2021,#9312,Arundale 2017; Capin 2019,quad mvic 90,lsi,1,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,mixed,2598,7.1,76,38,NA,NA,NA,NA,0.934,0.121,Combined,mixed,1,NA,1,NA,0.85,-0.068278841,2.21E-04,0.014860441,-4.59467123,4.33E-06,-0.09740477,-0.039152912
Beaudoin 2022,#10485,McRae 2013,single hop,cm,1,NA,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2599,151.2,18,8,121.8,37.4,125.9,36.5,0.979,0.178,IPSI,HS - Ipsilateral,1,NA,1,NA,0.85,-0.033107586,0.001500016,0.038730045,-0.854829511,0.392645538,-0.10901708,0.042801908
Beaudoin 2022,#10485,McRae 2013,6m timed hop,secs,1,NA,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2600,151.2,18,8,2.85,0.85,2.77,0.79,0.983,0.119,IPSI,HS - Ipsilateral,1,NA,1,NA,0.85,0.028471674,0.001427111,0.037777118,0.753675129,0.45104432,-0.045570116,0.102513464
Beaudoin 2022,#10485,McRae 2013,triple hop,cm,1,NA,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2601,151.2,18,8,376.13,98.2,386.3,99,1.019,0.031,IPSI,HS - Ipsilateral,1,NA,1,NA,0.85,-0.026679441,0.00111643,0.03341302,-0.798474403,0.424595242,-0.092167758,0.038808875
Beaudoin 2022,#10485,McRae 2013,triple crossover hop,cm,1,NA,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2602,151.2,18,8,344.6,104.1,346.3,109.7,1.003,0.123,IPSI,HS - Ipsilateral,1,NA,1,NA,0.85,-0.004921127,0.001606903,0.040086199,-0.122763632,0.902294274,-0.083488633,0.073646378
Beaudoin 2022,#10485,McRae 2013,quad isk con 60,nm,1,NA,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2603,151.2,18,8,146.38,47.85,151.49,53.98,0.9859,0.1449,IPSI,HS - Ipsilateral,1,NA,1,NA,0.85,-0.034313636,0.001989468,0.044603456,-0.76930443,0.441712608,-0.121734803,0.053107531
Beaudoin 2022,#10485,McRae 2013,quad isk con 60 supine,nm,1,NA,NA,NA,16.8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hs,2604,151.2,18,8,130.59,38.84,141.88,47.34,0.939,0.156,IPSI,HS - Ipsilateral,1,NA,1,NA,0.85,-0.082918986,0.001726935,0.041556409,-1.995335688,0.04600628,-0.16436805,-0.001469921
